tick,agent_id,x,y,active_agents,messages_sent
112,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
112,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
112,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
112,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
113,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
113,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
113,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
113,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
114,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
114,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
114,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
114,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
115,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
115,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
115,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
115,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
116,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
116,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
116,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
116,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
117,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
117,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
117,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
117,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
118,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
118,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
118,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
118,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
119,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
119,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
119,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
119,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
120,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
120,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
120,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
120,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
121,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
121,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
121,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
121,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
122,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
122,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
122,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
122,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
123,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
123,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
123,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
123,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
124,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
124,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
124,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
124,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
125,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
125,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
125,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
125,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
126,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
126,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
126,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
126,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
127,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
127,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
127,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
127,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
128,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
128,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
128,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
